,symbol,expiration,strike,last,type,volume,open_interest,implied_volatility,delta,gamma,theta,vega,rho,T,bs_price,adjusted_price
1478,MSFT,2025-07-18,445.0,4.3,call,45,698,0.22989,0.17275,0.00502,-0.06074,0.56688,0.20657,0.3287671232876712,5.263330255169592,4.3
1480,MSFT,2025-07-18,450.0,3.75,call,234,4783,0.22882,0.15084,0.00461,-0.05508,0.51892,0.18085,0.3287671232876712,4.4533566434346525,3.75
1482,MSFT,2025-07-18,455.0,3.1,call,741,1722,0.22745,0.13053,0.00421,-0.04942,0.47038,0.1569,0.3287671232876712,3.731157773439243,3.1
1484,MSFT,2025-07-18,460.0,2.6,call,56,1680,0.22714,0.11337,0.00382,-0.04451,0.42603,0.13655,0.3287671232876712,3.1559593097471463,2.6
1486,MSFT,2025-07-18,465.0,2.24,call,5,2142,0.22669,0.09784,0.00344,-0.03977,0.38295,0.11807,0.3287671232876712,2.652590315289892,2.24
1488,MSFT,2025-07-18,470.0,1.83,call,7,2204,0.22653,0.08432,0.00308,-0.03546,0.34295,0.10193,0.3287671232876712,2.23098408866597,1.83
1490,MSFT,2025-07-18,475.0,1.65,call,1,446,0.22653,0.0725,0.00275,-0.03151,0.30585,0.08779,0.3287671232876712,1.87509628903182,1.65
1492,MSFT,2025-07-18,480.0,1.29,call,48,2007,0.22745,0.06293,0.00245,-0.02826,0.27415,0.07629,0.3287671232876712,1.5995705220724012,1.29
1494,MSFT,2025-07-18,485.0,1.3,call,0,574,0.22775,0.05401,0.00217,-0.02502,0.24315,0.06557,0.3287671232876712,1.3457625201369119,1.3
1496,MSFT,2025-07-18,490.0,0.92,call,5,797,0.22852,0.04658,0.00192,-0.02225,0.21608,0.05661,0.3287671232876712,1.1412915484181774,0.92
1498,MSFT,2025-07-18,495.0,0.94,call,0,848,0.23004,0.04064,0.00171,-0.02,0.19356,0.04943,0.3287671232876712,0.9835147204058075,0.94
1500,MSFT,2025-07-18,500.0,0.67,call,17,2135,0.23111,0.03516,0.00151,-0.01781,0.17197,0.0428,0.3287671232876712,0.8389866735159455,0.67
1502,MSFT,2025-07-18,505.0,0.61,call,7,215,0.23217,0.03039,0.00134,-0.01583,0.15251,0.03702,0.3287671232876712,0.7153478208166355,0.61
1504,MSFT,2025-07-18,510.0,0.6,call,0,425,0.23294,0.02609,0.00117,-0.01395,0.13431,0.03181,0.3287671232876712,0.6052702808059731,0.6
1506,MSFT,2025-07-18,515.0,0.45,call,1,244,0.23431,0.02267,0.00104,-0.01244,0.11936,0.02766,0.3287671232876712,0.5201453690103648,0.45
1508,MSFT,2025-07-18,520.0,0.37,call,4,411,0.23553,0.01963,0.00091,-0.01105,0.10569,0.02397,0.3287671232876712,0.4454254937918165,0.37
1510,MSFT,2025-07-18,525.0,0.38,call,0,417,0.23812,0.01756,0.00082,-0.01014,0.09611,0.02144,0.3287671232876712,0.39692228833801213,0.38
1512,MSFT,2025-07-18,540.0,0.25,call,0,530,0.24284,0.01179,0.00057,-0.0073,0.0682,0.01441,0.3287671232876712,0.25998606988084205,0.25
1514,MSFT,2025-07-18,560.0,0.23,call,0,310,0.25321,0.00789,0.00039,-0.00533,0.04803,0.00965,0.3287671232876712,0.17289260224444902,0.23
1516,MSFT,2025-07-18,580.0,0.05,call,3,96,0.26129,0.00513,0.00026,-0.00374,0.03281,0.00628,0.3287671232876712,0.1108003543446543,0.05
1518,MSFT,2025-07-18,600.0,0.12,call,0,117,0.26937,0.00344,0.00017,-0.00268,0.02292,0.0042,0.3287671232876712,0.07342720179443085,0.12
1520,MSFT,2025-07-18,620.0,0.02,call,0,206,0.2872,0.00324,0.00015,-0.0027,0.02173,0.00395,0.3287671232876712,0.07197935049902604,0.02
1522,MSFT,2025-07-18,640.0,0.07,call,0,11,0.30443,0.00308,0.00014,-0.00272,0.02077,0.00375,0.3287671232876712,0.07100719712196235,0.07108143514655337
1524,MSFT,2025-07-18,660.0,0.02,call,30,163,0.30184,0.00164,8e-05,-0.00152,0.01172,0.002,0.3287671232876712,0.03584882610752549,0.02
1526,MSFT,2025-08-15,200.0,186.87,call,1,9,0.05086,1.0,0.0,-0.02331,0.0,0.80742,0.4054794520547945,191.83397482241716,191.83397482241716
1527,MSFT,2025-08-15,200.0,0.26,put,5,144,0.44284,-0.00624,0.00016,-0.00608,0.04331,-0.01083,0.4054794520547945,0.19728168642963562,0.26
1528,MSFT,2025-08-15,210.0,224.43,call,0,15,0.38278,0.99597,0.00013,-0.02802,0.02931,0.84092,0.4054794520547945,182.1348812782945,182.40298382353615
1532,MSFT,2025-08-15,220.0,179.1,call,0,1,0.38674,0.9926,0.00022,-0.03176,0.0503,0.87548,0.4054794520547945,172.43714766959246,172.87272390460586
1534,MSFT,2025-08-15,225.0,167.15,call,0,2,0.44269,0.98141,0.00042,-0.04179,0.11187,0.87571,0.4054794520547945,168.02405845259042,168.9674295287725
1536,MSFT,2025-08-15,230.0,203.4,call,0,33,0.43232,0.97971,0.00046,-0.04315,0.12052,0.89296,0.4054794520547945,163.176181059225,164.16323377845225
1538,MSFT,2025-08-15,235.0,167.06,call,0,32,0.36982,0.98808,0.00034,-0.03621,0.07636,0.92826,0.4054794520547945,157.86563379137624,158.47104849696618
1542,MSFT,2025-08-15,245.0,175.6,call,0,29,0.40656,0.97245,0.00063,-0.04828,0.15587,0.9409,0.4054794520547945,148.7180911662257,149.8818102296014
1544,MSFT,2025-08-15,250.0,170.25,call,0,57,0.39818,0.96952,0.0007,-0.05009,0.16949,0.95602,0.4054794520547945,143.91410260873744,170.25
1546,MSFT,2025-08-15,255.0,165.22,call,0,10,0.39086,0.96601,0.00078,-0.05217,0.18546,0.97009,0.4054794520547945,139.13492062751735,140.4305450084008
1548,MSFT,2025-08-15,260.0,125.45,call,0,46,0.38248,0.9625,0.00087,-0.05404,0.201,0.9842,0.4054794520547945,134.34776032740075,135.70379944626538
1552,MSFT,2025-08-15,270.0,120.2,call,0,8,0.34879,0.96089,0.00099,-0.0537,0.20804,1.02234,0.4054794520547945,124.46692561874971,125.76779169185409
1553,MSFT,2025-08-15,270.0,1.64,put,11,120,0.35412,-0.04111,0.00101,-0.02351,0.21664,-0.07129,0.4054794520547945,1.32818403828559,1.64
1554,MSFT,2025-08-15,275.0,146.2,call,0,47,0.34162,0.95633,0.0011,-0.05577,0.22749,1.03467,0.4054794520547945,119.70464389487262,121.07280812226907
1555,MSFT,2025-08-15,275.0,1.97,put,2,19,0.34924,-0.04676,0.00114,-0.02564,0.24035,-0.08114,0.4054794520547945,1.5235529095505527,1.5419490491569208
1556,MSFT,2025-08-15,280.0,111.85,call,0,6,0.34345,0.94736,0.00127,-0.06024,0.26416,1.03904,0.4054794520547945,115.16095667586899,116.6893153123928
1558,MSFT,2025-08-15,285.0,101.58,call,0,66,0.34955,0.93529,0.00147,-0.06615,0.31064,1.03768,0.4054794520547945,110.80164654736629,101.58
1560,MSFT,2025-08-15,290.0,130.63,call,0,20,0.32882,0.93522,0.00156,-0.06463,0.31093,1.05843,0.4054794520547945,105.73978269501185,107.39191392973007
1562,MSFT,2025-08-15,295.0,102.7,call,0,8,0.33126,0.92302,0.00177,-0.06971,0.35499,1.05697,0.4054794520547945,101.36016267827023,103.16822526012521
1563,MSFT,2025-08-15,295.0,3.25,put,8,68,0.33019,-0.07641,0.00177,-0.03502,0.353,-0.13293,0.4054794520547945,2.5853589629095985,3.25
1564,MSFT,2025-08-15,300.0,99.25,call,0,26,0.32135,0.91646,0.00194,-0.07122,0.37764,1.06595,0.4054794520547945,96.63303003922607,98.46702831634055
1565,MSFT,2025-08-15,300.0,3.43,put,2,979,0.32486,-0.08551,0.00196,-0.03732,0.38428,-0.14882,0.4054794520547945,2.913041159949099,3.43
1566,MSFT,2025-08-15,305.0,87.36,call,1,21,0.31739,0.90576,0.00215,-0.07451,0.41309,1.06737,0.4054794520547945,92.13706355713708,94.05001327071035
1568,MSFT,2025-08-15,310.0,88.77,call,0,26,0.32089,0.88951,0.00239,-0.08016,0.46379,1.05841,0.4054794520547945,88.00044949705551,90.05165197438238
1569,MSFT,2025-08-15,310.0,4.64,put,4,157,0.31678,-0.10801,0.00238,-0.04274,0.45629,-0.18841,0.4054794520547945,3.7858829856069107,4.64
1570,MSFT,2025-08-15,315.0,131.84,call,0,10,0.31708,0.87646,0.00262,-0.08353,0.50198,1.05551,0.4054794520547945,83.63908898550886,85.74930320061326
1571,MSFT,2025-08-15,315.0,5.13,put,5,256,0.31205,-0.12043,0.00261,-0.04522,0.49305,-0.21024,0.4054794520547945,4.26725596275508,5.13
1572,MSFT,2025-08-15,320.0,76.17,call,0,48,0.30992,0.8644,0.00286,-0.08576,0.53544,1.05465,0.4054794520547945,79.17040484195888,81.3012762882802
1573,MSFT,2025-08-15,320.0,5.85,put,5,553,0.309,-0.13502,0.00286,-0.04817,0.53386,-0.23611,0.4054794520547945,4.882701742841988,5.85
1574,MSFT,2025-08-15,325.0,74.0,call,0,38,0.30565,0.84938,0.00311,-0.08882,0.57482,1.04826,0.4054794520547945,74.89439299030602,77.05857881735041
1575,MSFT,2025-08-15,325.0,6.75,put,7,431,0.30519,-0.15033,0.00311,-0.0508,0.57408,-0.26323,0.4054794520547945,5.527216360828049,6.75
1576,MSFT,2025-08-15,330.0,66.0,call,0,98,0.30428,0.83129,0.00337,-0.0927,0.61912,1.036,0.4054794520547945,70.85000081928638,66.0
1577,MSFT,2025-08-15,330.0,6.67,put,4,1371,0.30123,-0.16676,0.00337,-0.05326,0.61452,-0.29241,0.4054794520547945,6.231799835508355,6.67
1578,MSFT,2025-08-15,335.0,69.84,call,0,45,0.30031,0.81361,0.00363,-0.09558,0.65933,1.02467,0.4054794520547945,66.73946935697853,68.95174928722365
1579,MSFT,2025-08-15,335.0,8.44,put,2,317,0.29726,-0.18447,0.00365,-0.05556,0.65511,-0.32392,0.4054794520547945,7.008571271054464,8.44
1580,MSFT,2025-08-15,340.0,60.25,call,0,71,0.29696,0.79428,0.0039,-0.09845,0.70001,1.01021,0.4054794520547945,62.74808713015298,60.25
1582,MSFT,2025-08-15,345.0,57.25,call,0,41,0.29361,0.77368,0.00417,-0.10108,0.73981,0.99336,0.4054794520547945,58.845758483582955,61.034761853413755
1583,MSFT,2025-08-15,345.0,10.36,put,2,1178,0.29162,-0.22517,0.00418,-0.06025,0.73768,-0.39702,0.4054794520547945,8.962716816300983,10.36
1584,MSFT,2025-08-15,350.0,51.0,call,3,155,0.29025,0.75181,0.00444,-0.10342,0.77827,0.9741,0.4054794520547945,55.03744487261034,51.0
1585,MSFT,2025-08-15,350.0,11.73,put,17,3080,0.28842,-0.2472,0.00445,-0.06206,0.77661,-0.43674,0.4054794520547945,10.05783316100782,11.73
1586,MSFT,2025-08-15,355.0,50.5,call,0,135,0.284,0.73013,0.00473,-0.10453,0.81273,0.95567,0.4054794520547945,51.104958801809516,50.5
1587,MSFT,2025-08-15,355.0,12.95,put,32,993,0.28537,-0.27056,0.00472,-0.06358,0.81376,-0.47905,0.4054794520547945,11.266520916647295,12.95
1588,MSFT,2025-08-15,360.0,46.3,call,0,925,0.28355,0.70435,0.00495,-0.10706,0.84916,0.92837,0.4054794520547945,47.729380969099935,46.3
1589,MSFT,2025-08-15,360.0,14.35,put,1,1081,0.28309,-0.29545,0.00496,-0.06496,0.8489,-0.52452,0.4054794520547945,12.64672592027398,14.35
1590,MSFT,2025-08-15,365.0,43.25,call,0,97,0.27867,0.67939,0.00522,-0.10781,0.87992,0.9034,0.4054794520547945,44.11026230138134,43.25
1591,MSFT,2025-08-15,365.0,16.15,put,29,816,0.28065,-0.32134,0.00519,-0.06588,0.88075,-0.57201,0.4054794520547945,14.133055705185384,16.15
1592,MSFT,2025-08-15,370.0,36.53,call,4,157,0.27653,0.65227,0.00543,-0.10896,0.90849,0.87353,0.4054794520547945,40.84031769095341,36.53
1593,MSFT,2025-08-15,370.0,18.34,put,505,2052,0.2776,-0.34803,0.00542,-0.06616,0.90878,-0.62107,0.4054794520547945,15.688875039537635,18.34
1594,MSFT,2025-08-15,375.0,39.37,call,0,191,0.27425,0.62434,0.00563,-0.10958,0.9328,0.84189,0.4054794520547945,37.687808964793334,39.37
1595,MSFT,2025-08-15,375.0,20.29,put,4,1305,0.27577,-0.37595,0.0056,-0.06634,0.93303,-0.67307,0.4054794520547945,17.480108862043124,20.29
1596,MSFT,2025-08-15,380.0,30.63,call,139,210,0.26922,0.59593,0.00585,-0.10884,0.95234,0.81,0.4054794520547945,34.41124280113027,30.63
1597,MSFT,2025-08-15,380.0,21.65,put,2,1376,0.27333,-0.40447,0.00577,-0.06582,0.95258,-0.72634,0.4054794520547945,19.34919927446012,21.65
1598,MSFT,2025-08-15,385.0,28.65,call,55,160,0.26632,0.56633,0.00601,-0.10823,0.96725,0.77485,0.4054794520547945,31.46362244907229,28.65
1599,MSFT,2025-08-15,385.0,23.99,put,5,1277,0.27135,-0.43363,0.0059,-0.06493,0.96723,-0.78137,0.4054794520547945,21.39743527601175,23.99
1600,MSFT,2025-08-15,390.0,26.1,call,8,304,0.26342,0.53609,0.00613,-0.10708,0.97682,0.73812,0.4054794520547945,28.6547545633357,26.1
1601,MSFT,2025-08-15,390.0,25.95,put,21,1175,0.26998,-0.46313,0.00598,-0.06371,0.97665,-0.83776,0.4054794520547945,23.644390127244435,25.95
1602,MSFT,2025-08-15,395.0,23.3,call,8,253,0.26129,0.50555,0.00621,-0.10563,0.98074,0.7,0.4054794520547945,26.06338359015723,23.3
1603,MSFT,2025-08-15,395.0,29.47,put,2,961,0.268,-0.4929,0.00605,-0.06177,0.98068,-0.89491,0.4054794520547945,25.973839110821302,29.47
1604,MSFT,2025-08-15,400.0,20.8,call,13,1262,0.25855,0.47464,0.00626,-0.10344,0.97886,0.66095,0.4054794520547945,23.557168524410287,20.8
1605,MSFT,2025-08-15,400.0,31.5,put,1,2325,0.26662,-0.52256,0.00608,-0.05953,0.97927,-0.95273,0.4054794520547945,28.504124911812283,31.5
1606,MSFT,2025-08-15,405.0,18.73,call,7,191,0.25611,0.44376,0.00627,-0.10083,0.97107,0.62122,0.4054794520547945,21.22647800519431,18.73
1608,MSFT,2025-08-15,410.0,16.8,call,71,917,0.25367,0.413,0.00624,-0.09773,0.95742,0.58108,0.4054794520547945,19.042268505507167,16.8
1610,MSFT,2025-08-15,415.0,14.7,call,3,830,0.25138,0.38265,0.00617,-0.09422,0.93809,0.54094,0.4054794520547945,17.018584557164672,14.7
1611,MSFT,2025-08-15,415.0,40.54,put,1,391,0.2619,-0.61023,0.00596,-0.0498,0.94315,-1.12731,0.4054794520547945,36.883675465187,40.54
1612,MSFT,2025-08-15,420.0,13.46,call,5,819,0.24909,0.35281,0.00607,-0.0903,0.9133,0.50103,0.4054794520547945,15.139235641400603,13.46
1614,MSFT,2025-08-15,425.0,11.59,call,102,624,0.2465,0.32338,0.00593,-0.08588,0.88307,0.46129,0.4054794520547945,13.37446034958171,11.59
1615,MSFT,2025-08-15,425.0,49.0,put,2,1357,0.26419,-0.66153,0.00563,-0.04348,0.8993,-1.23718,0.4054794520547945,43.65978814628758,49.0
1616,MSFT,2025-08-15,430.0,10.35,call,128,607,0.24513,0.29593,0.00573,-0.08165,0.84953,0.42369,0.4054794520547945,11.859017987707347,10.35
1618,MSFT,2025-08-15,435.0,8.7,call,45,642,0.24284,0.26864,0.00552,-0.07679,0.81087,0.38614,0.4054794520547945,10.394222754406059,8.7
1620,MSFT,2025-08-15,440.0,7.8,call,119,2746,0.24163,0.24365,0.00528,-0.07221,0.7706,0.35136,0.4054794520547945,9.14835978880211,7.8
1622,MSFT,2025-08-15,445.0,7.27,call,4,697,0.24025,0.21981,0.00501,-0.06745,0.72762,0.31799,0.4054794520547945,8.006124715792623,7.27
1624,MSFT,2025-08-15,450.0,6.01,call,725,1395,0.23873,0.19718,0.00473,-0.06257,0.68244,0.28613,0.4054794520547945,6.9654523232484,6.01
1626,MSFT,2025-08-15,455.0,5.17,call,4,391,0.23766,0.1765,0.00444,-0.05789,0.63721,0.25683,0.4054794520547945,6.062258547871409,5.17
1627,MSFT,2025-08-15,455.0,72.28,put,10,204,0.28004,-0.7773,0.00433,-0.02457,0.73306,-1.51923,0.4054794520547945,67.22360058585707,72.28
1628,MSFT,2025-08-15,460.0,4.42,call,21,647,0.2369,0.15764,0.00414,-0.05342,0.5924,0.22995,0.4054794520547945,5.274675521454917,4.42
1630,MSFT,2025-08-15,465.0,3.8,call,36,459,0.23599,0.14003,0.00384,-0.04896,0.54732,0.20477,0.4054794520547945,4.5640173303376415,3.8
1632,MSFT,2025-08-15,470.0,3.35,call,7,1152,0.23553,0.12438,0.00354,-0.04486,0.50434,0.18225,0.4054794520547945,3.9587052648694794,3.35
1634,MSFT,2025-08-15,475.0,2.98,call,1,1875,0.23538,0.11041,0.00326,-0.04105,0.46353,0.16209,0.4054794520547945,3.4390180808739785,2.98
1636,MSFT,2025-08-15,480.0,2.49,call,9,1857,0.23461,0.09707,0.00298,-0.03714,0.42217,0.1428,0.4054794520547945,2.950952154857731,2.49
1638,MSFT,2025-08-15,485.0,2.58,call,2,459,0.23461,0.08576,0.00272,-0.03377,0.38513,0.12636,0.4054794520547945,2.5559000225858455,2.58
1640,MSFT,2025-08-15,490.0,1.81,call,2,110,0.23477,0.07571,0.00247,-0.03066,0.35054,0.11173,0.4054794520547945,2.2153019622262775,1.81
1642,MSFT,2025-08-15,495.0,1.61,call,55,129,0.23446,0.06627,0.00223,-0.02756,0.31646,0.09796,0.4054794520547945,1.8998326274814765,1.61
1644,MSFT,2025-08-15,500.0,1.38,call,112,728,0.23568,0.05913,0.00203,-0.02527,0.28956,0.08749,0.4054794520547945,1.674737268940902,1.38
1646,MSFT,2025-08-15,505.0,2.25,call,0,534,0.23629,0.05226,0.00184,-0.02292,0.26264,0.0774,0.4054794520547945,1.4583148883930228,2.25
1648,MSFT,2025-08-15,510.0,1.17,call,0,266,0.2369,0.04612,0.00166,-0.02075,0.23771,0.06838,0.4054794520547945,1.2689115685030359,1.17
1650,MSFT,2025-08-15,515.0,1.04,call,0,2171,0.23797,0.04098,0.0015,-0.0189,0.21609,0.06081,0.4054794520547945,1.1147138114425843,1.04
1652,MSFT,2025-08-15,520.0,0.81,call,2,274,0.23919,0.03651,0.00136,-0.01724,0.19665,0.05421,0.4054794520547945,0.9828218334229355,0.81
1654,MSFT,2025-08-15,525.0,0.74,call,1,473,0.24025,0.03243,0.00123,-0.01568,0.17842,0.04819,0.4054794520547945,0.8636707814835276,0.74
1656,MSFT,2025-08-15,530.0,0.6,call,3,217,0.24102,0.02863,0.0011,-0.01416,0.16094,0.04259,0.4054794520547945,0.7537925547659068,0.6
1658,MSFT,2025-08-15,535.0,0.63,call,0,80,0.24117,0.02496,0.00098,-0.01261,0.14349,0.03715,0.4054794520547945,0.6474502617994968,0.63
1660,MSFT,2025-08-15,540.0,0.98,call,0,152,0.2433,0.02265,0.0009,-0.0117,0.13227,0.03373,0.4054794520547945,0.5853109688707665,0.98
1662,MSFT,2025-08-15,545.0,0.71,call,0,66,0.24422,0.02006,0.00081,-0.01058,0.11933,0.02989,0.4054794520547945,0.5131624947526472,0.71
1664,MSFT,2025-08-15,550.0,0.55,call,0,352,0.2462,0.01819,0.00074,-0.0098,0.10982,0.02711,0.4054794520547945,0.46347066133901826,0.55
1666,MSFT,2025-08-15,555.0,0.64,call,0,97,0.24788,0.01641,0.00067,-0.00901,0.10055,0.02446,0.4054794520547945,0.4158086253356039,0.64
1668,MSFT,2025-08-15,560.0,0.76,call,0,172,0.24894,0.0146,0.0006,-0.00818,0.09098,0.02178,0.4054794520547945,0.366967039352482,0.76
1670,MSFT,2025-08-15,565.0,0.29,call,0,390,0.25184,0.01359,0.00056,-0.00777,0.08553,0.02027,0.4054794520547945,0.3421158933225259,0.29
1672,MSFT,2025-08-15,570.0,0.5,call,0,59,0.25184,0.0118,0.0005,-0.00686,0.0757,0.01762,0.4054794520547945,0.2932570966866104,0.5
1674,MSFT,2025-08-15,575.0,0.41,call,0,55,0.25397,0.01082,0.00046,-0.00641,0.07018,0.01615,0.4054794520547945,0.2681960492503679,0.41
1676,MSFT,2025-08-15,580.0,0.28,call,0,143,0.25748,0.01029,0.00043,-0.00621,0.06717,0.01535,0.4054794520547945,0.25643759326875504,0.28
1678,MSFT,2025-08-15,585.0,0.99,call,0,106,0.25733,0.00891,0.00038,-0.00547,0.05926,0.01331,0.4054794520547945,0.21932300016916395,0.99
1680,MSFT,2025-08-15,590.0,0.29,call,0,133,0.26022,0.00838,0.00036,-0.00523,0.05613,0.01251,0.4054794520547945,0.20664447876387504,0.29
1682,MSFT,2025-08-15,595.0,0.2,call,0,17,0.26114,0.00748,0.00032,-0.00474,0.05079,0.01117,0.4054794520547945,0.1831429036901815,0.18361092538056173
1684,MSFT,2025-08-15,600.0,0.16,call,0,146,0.26358,0.00697,0.0003,-0.00449,0.04772,0.01041,0.4054794520547945,0.1707729813851926,0.16
1686,MSFT,2025-08-15,605.0,0.17,call,0,19,0.26342,0.00604,0.00026,-0.00396,0.04208,0.00903,0.4054794520547945,0.14630626890114984,0.14661599927241356
1688,MSFT,2025-08-15,610.0,0.19,call,0,61,0.26525,0.00555,0.00024,-0.00369,0.03902,0.0083,0.4054794520547945,0.13409772376251583,0.19
1690,MSFT,2025-08-15,615.0,0.11,call,0,145,0.26678,0.00506,0.00022,-0.00341,0.03593,0.00756,0.4054794520547945,0.12184507587682747,0.11
1692,MSFT,2025-08-15,620.0,0.23,call,0,127,0.268,0.00458,0.0002,-0.00313,0.03285,0.00684,0.4054794520547945,0.10966915661665588,0.23
1694,MSFT,2025-08-15,640.0,0.07,call,1,2187,0.27699,0.00352,0.00016,-0.00255,0.02598,0.00526,0.4054794520547945,0.08464353801519131,0.07
1696,MSFT,2025-08-15,660.0,0.04,call,36,207,0.24803,0.00063,4e-05,-0.00048,0.00545,0.00096,0.4054794520547945,0.012677834804326327,0.04
1698,MSFT,2025-09-19,200.0,202.4,call,0,9,0.04129,1.0,0.0,-0.02321,0.0,0.99169,0.5013698630136987,192.7713848707682,192.7713848707682
1700,MSFT,2025-09-19,210.0,182.19,call,0,15,0.29132,0.99908,4e-05,-0.025,0.00855,1.03937,0.5013698630136987,183.03467929183682,183.11329268659267
1702,MSFT,2025-09-19,220.0,189.84,call,0,14,0.3305,0.99496,0.00016,-0.02884,0.03977,1.08028,0.5013698630136987,173.38919248133303,173.735364004122
1703,MSFT,2025-09-19,220.0,0.67,put,1,323,0.39315,-0.01376,0.00033,-0.00951,0.09601,-0.02964,0.5013698630136987,0.4788532721500234,0.67
1704,MSFT,2025-09-19,230.0,167.0,call,0,41,0.03454,1.0,0.0,-0.02669,0.0,1.14045,0.5013698630136987,163.5140915027506,163.5140915027506
1705,MSFT,2025-09-19,230.0,0.79,put,1,413,0.38385,-0.0184,0.00043,-0.01185,0.12315,-0.03967,0.5013698630136987,0.6499024349076024,0.79
1706,MSFT,2025-09-19,240.0,179.3,call,0,46,0.32806,0.98672,0.00038,-0.03545,0.09313,1.16193,0.5013698630136987,154.12797752504554,154.8486028839639
1707,MSFT,2025-09-19,240.0,1.01,put,10,109,0.37226,-0.02363,0.00055,-0.01412,0.15218,-0.05094,0.5013698630136987,0.8369172738414017,1.01
1708,MSFT,2025-09-19,250.0,137.75,call,0,85,0.33644,0.97714,0.00059,-0.04133,0.14801,1.19086,0.5013698630136987,144.7187691247803,137.75
1709,MSFT,2025-09-19,250.0,1.25,put,1,423,0.36235,-0.03054,0.0007,-0.01692,0.18856,-0.0659,0.5013698630136987,1.0939741524682862,1.25
1710,MSFT,2025-09-19,260.0,155.68,call,0,39,0.32836,0.9695,0.00077,-0.04536,0.18833,1.22406,0.5013698630136987,135.22241735167265,136.5009453077327
1711,MSFT,2025-09-19,260.0,1.67,put,3,317,0.35062,-0.03837,0.00087,-0.01961,0.22744,-0.08278,0.5013698630136987,1.376032780121621,1.67
1712,MSFT,2025-09-19,270.0,123.56,call,0,925,0.31845,0.96064,0.00098,-0.04935,0.2322,1.25468,0.5013698630136987,125.76208770771186,123.56
1713,MSFT,2025-09-19,270.0,2.13,put,5,578,0.34193,-0.0491,0.00109,-0.02317,0.27755,-0.10608,0.5013698630136987,1.7918666804287362,2.13
1714,MSFT,2025-09-19,280.0,110.8,call,0,38,0.31342,0.94737,0.00126,-0.0547,0.29334,1.27556,0.5013698630136987,116.49999164197772,118.21603651886403
1715,MSFT,2025-09-19,280.0,2.71,put,3,507,0.33263,-0.06183,0.00134,-0.02681,0.33299,-0.13374,0.5013698630136987,2.2890285290272203,2.71
1716,MSFT,2025-09-19,290.0,114.5,call,0,94,0.30168,0.9346,0.00155,-0.05874,0.34785,1.29782,0.5013698630136987,107.16986831243838,114.5
1717,MSFT,2025-09-19,290.0,3.4,put,11,1826,0.32409,-0.07753,0.00164,-0.03079,0.39638,-0.16795,0.5013698630136987,2.9248160831910823,3.4
1718,MSFT,2025-09-19,300.0,92.98,call,2,240,0.29955,0.91328,0.00193,-0.06537,0.4313,1.30087,0.5013698630136987,98.29426678229493,92.98
1719,MSFT,2025-09-19,300.0,4.38,put,8,2636,0.31586,-0.09642,0.00198,-0.03493,0.46654,-0.20923,0.5013698630136987,3.7153209119131105,4.38
1720,MSFT,2025-09-19,310.0,84.33,call,0,84,0.29544,0.88902,0.00235,-0.07162,0.51668,1.29733,0.5013698630136987,89.57751425329423,84.33
1721,MSFT,2025-09-19,310.0,5.5,put,32,1410,0.30809,-0.119,0.00236,-0.03915,0.54297,-0.25879,0.5013698630136987,4.699615087769821,5.5
1722,MSFT,2025-09-19,320.0,89.88,call,0,116,0.2933,0.85918,0.00279,-0.07834,0.61013,1.28089,0.5013698630136987,81.2306364100765,89.88
1723,MSFT,2025-09-19,320.0,6.9,put,13,4882,0.30168,-0.14626,0.00278,-0.04357,0.62594,-0.31902,0.5013698630136987,5.969463852109044,6.9
1724,MSFT,2025-09-19,330.0,73.28,call,0,325,0.28751,0.82738,0.00326,-0.08371,0.69774,1.2601,0.5013698630136987,72.97874901634393,73.28
1725,MSFT,2025-09-19,330.0,8.64,put,32,1034,0.29544,-0.17772,0.00323,-0.04765,0.71073,-0.38892,0.5013698630136987,7.51221279382834,8.64
1726,MSFT,2025-09-19,340.0,60.95,call,2,312,0.28004,0.79215,0.00375,-0.08803,0.78215,1.23165,0.5013698630136987,64.91027279259959,60.95
1727,MSFT,2025-09-19,340.0,10.75,put,60,2266,0.28919,-0.21343,0.00368,-0.05112,0.79441,-0.46873,0.5013698630136987,9.35457597332325,10.75
1728,MSFT,2025-09-19,350.0,52.3,call,21,338,0.27775,0.74933,0.0042,-0.09295,0.8689,1.18441,0.5013698630136987,57.58767467095879,52.3
1729,MSFT,2025-09-19,350.0,13.15,put,207,3187,0.28431,-0.25415,0.00413,-0.05413,0.87523,-0.56071,0.5013698630136987,11.648820181586771,13.15
1730,MSFT,2025-09-19,360.0,52.54,call,0,224,0.27242,0.70418,0.00464,-0.09594,0.94329,1.13175,0.5013698630136987,50.43315438040338,52.54
1731,MSFT,2025-09-19,360.0,16.4,put,42,2327,0.27943,-0.29878,0.00455,-0.05606,0.94759,-0.6624,0.5013698630136987,14.339405943790496,16.4
1732,MSFT,2025-09-19,370.0,39.38,call,5,655,0.26739,0.65505,0.00505,-0.09771,1.00593,1.06892,0.5013698630136987,43.737901798249254,39.38
1733,MSFT,2025-09-19,370.0,19.6,put,538,5151,0.27501,-0.34705,0.00492,-0.05683,1.00821,-0.7737,0.5013698630136987,17.50479562391726,19.6
1734,MSFT,2025-09-19,380.0,33.8,call,54,1024,0.26037,0.60288,0.00542,-0.09747,1.05285,0.99877,0.5013698630136987,37.30389972887522,33.8
